,ratings,Bold,Tannic,Sweet,Alcohol content,contain_eggs,contain_milk,Type_dessert,Type_fortified,Type_red,Type_rose,Type_sparkling,Type_white
1045,4.2,19.901,5.90446,85,12.5,0,0,0,0,0,0,0,1
1046,4.2,48.5193,21.653,67.2582,13.5890593,0,0,0,0,0,0,0,1
1047,4.2,21.8303,41.56083119,68.6125,13.5890593,0,0,0,0,0,0,0,1
1048,4.2,80.2165,34.0971,49.1872,13.5,0,0,0,0,0,0,0,1
1049,4.2,67.0307,24.7693,27.3431,13.5890593,0,0,0,0,0,0,0,1
1050,4.2,70.2803,13.9273,49.2229,13.5,0,0,0,0,0,0,0,1
1051,4.2,59.625,24.3448,52.548,13,0,0,0,0,0,0,0,1
1052,4.2,42.1334,8.35932,41.9434,13.5,0,0,0,0,0,0,0,1
1053,4.2,65.0282,24.5304,52.7763,14.5,0,0,0,0,0,0,0,1
1054,4.2,85,25.1786,39.5142,14.4,0,0,0,0,0,0,0,1
1055,4.2,64.7338,7.94951,34.4805,13.5,0,0,0,0,0,0,0,1
1056,4.2,84.8333,37.0995,47.2449,14,1,1,0,0,0,0,0,1
1057,4.2,23.7434,0.80191,67.4428,12.5,0,0,0,0,0,0,0,1
1058,4.2,85,24.2475,37.0479,14.5,0,0,0,0,0,0,0,1
1059,4.2,84.8267,34.7455,48.6613,14,0,0,0,0,0,0,0,1
1060,4.2,42.0885,9.95796,42.8382,12,0,0,0,0,0,0,0,1
1061,4.2,63.5644,44.3549,29.0779,12,0,0,0,0,0,0,0,1
1062,4.2,35.5504,3.15833,64.3179,13.5,0,0,0,0,0,0,0,1
1063,4.2,32.7081,1.5,77.7993,12.5,0,0,0,0,0,0,0,1
1064,4.2,83.5986,35.2033,47.1045,14.5,0,0,0,0,0,0,0,1
1065,4.2,21.3068,2.15127,68.3234,13,0,0,0,0,0,0,0,1
1066,4.2,77.1236,9.16499,54.2696,13.5890593,0,0,0,0,0,0,0,1
1067,4.2,20.2742,3.33865,67.9765,13.5890593,0,0,0,0,0,0,0,1
1068,4.2,62.9133,21.4192,35.6019,12.8,0,0,0,0,0,0,0,1
1069,4.2,42.7959,4.61466,66.5373,13.5890593,0,0,0,0,0,0,0,1
1070,4.2,37.6515,11.242,72.8697,12.5,0,0,0,0,0,0,0,1
1071,4.2,22.502,41.56083119,69.2726,14,0,0,0,0,0,0,0,1
1072,4.2,21.9823,2.174,68.7197,13,1,1,0,0,0,0,0,1
1073,4.2,43.1967,1.95908,66.9681,13,0,0,0,0,0,0,0,1
1074,4.2,58.4456,19.5942,39.6349,13.5,0,0,0,0,0,0,0,1
1075,4.2,62.8482,10.3558,36.791,13.5,0,0,0,0,0,0,0,1
1076,4.2,42.2852,41.56083119,41.545,12,0,0,0,0,0,0,0,1
1077,4.2,32.3165,28.2213,49.2398,13.5,0,0,0,0,0,0,0,1
1078,4.2,85,32.4684,42.3316,14.2,0,0,0,0,0,0,0,1
1079,4.2,58.0466,19.8448,49.2792,14,0,0,0,0,0,0,0,1
1080,4.2,62.311,15.4057,56.9055,12.9,0,1,0,0,0,0,0,1
1081,4.2,38.6767,2.32736,68.4731,13,0,0,0,0,0,0,0,1
1082,4.2,43.0967,1.00513,67.9902,13.5890593,0,0,0,0,0,0,0,1
1083,4.2,41.087,3.47147,67.0995,14.1,0,0,0,0,0,0,0,1
1084,4.2,78.9733,19.6297,43.6597,13,0,0,0,0,0,0,0,1
1085,4.2,85,32.4684,42.3316,14.2,0,0,0,0,0,0,0,1
1086,4.2,23.1525,1.8428,69.859,14.5,0,0,0,0,0,0,0,1
1087,4.2,23.0436,1.32191,67.8838,12.5,0,0,0,0,0,0,0,1
1088,4.2,84.6852,40.2876,45.5942,13.5890593,0,0,0,0,0,0,0,1
1089,4.2,80.2165,34.0971,49.1872,13.5,0,0,0,0,0,0,0,1
1090,4.2,56.4726,12.5518,44.0351,13.5890593,0,0,0,0,0,0,0,1
1091,4.2,84.8588,23.7234,40.5114,13.9,0,0,0,0,0,0,0,1
1092,4.2,85,23.9063,40.1531,13.5890593,0,0,0,0,0,0,0,1
1093,4.2,43.112,1.99951,67.4575,14,0,0,0,0,0,0,0,1
1094,4.2,42.464,7.6557,81.4191,12,0,0,0,0,0,0,0,1
1095,4.2,49.9785,1.13059,58.0126,13,0,0,0,0,0,0,0,1
1096,4.2,30.7433,41.56083119,85,13.5,0,0,0,0,0,0,0,1
1097,4.2,40.3514,2.58512,68.0851,13.5890593,0,0,0,0,0,0,0,1
1098,4.2,85,28.4548,34.7463,14.1,0,0,0,0,0,0,0,1
1099,4.2,43.2287,51.1496,60.6654,13.5890593,0,0,0,0,0,0,0,1
1100,4.2,42.5,8.73077,33.642,13.5890593,0,0,0,0,0,0,0,1
1101,4.2,22.5511,0.76612,70.1967,13,0,0,0,0,0,0,0,1
1102,4.2,82.5154,32.7505,47.5342,13.5,0,0,0,0,0,0,0,1
1103,4.2,21.5855,4.68908,64.409,13.5890593,0,0,0,0,0,0,0,1
1104,4.2,40.6405,36.872,80.4072,11.5,0,0,0,0,0,0,0,1
1105,4.2,30.6022,41.56083119,62.5973,13.5890593,0,0,0,0,0,0,0,1
1106,4.2,85,34.8804,42.7381,13.5,0,0,0,0,0,0,0,1
1107,4.2,67,22.0848,25.2423,13.5,0,0,0,0,0,0,0,1
1108,4.2,83.8725,31.8276,47.3174,14.1,0,0,0,0,0,0,0,1
1109,4.2,41.4211,41.56083119,67.3807,12.5,0,0,0,0,0,0,0,1
1110,4.2,42.0279,3.63194,66.9063,13.9,0,0,0,0,0,0,0,1
1111,4.2,82.3323,32.3464,46.6343,13.9,0,0,0,0,0,0,0,1
1112,4.2,42.1334,8.35932,41.9434,13.9,0,0,0,0,0,0,0,1
1113,4.2,83.4467,23.7327,38.2965,14.9,0,0,0,0,0,0,0,1
1114,4.2,85,25.044,37.728,13.5890593,0,0,0,0,0,0,0,1
1115,4.2,82.0828,19.9648,44.7105,14.2,0,0,0,0,0,0,0,1
1116,4.2,40.6228,12.0049,42.9667,13,0,0,0,0,0,0,0,1
1117,4.2,43.373,5.29405,69.2442,14.1,0,0,0,0,0,0,0,1
1118,4.2,42.7547,30.8816,84.3307,8,0,0,0,0,0,0,0,1
1119,4.2,38.664,41.56083119,63.8372,13.5890593,0,0,0,0,0,0,0,1
1120,4.2,81.4976,37.4673,44.2237,14.1,0,0,0,0,0,0,0,1
1121,4.2,59.5518,41.56083119,55.8523,13.5890593,0,0,0,0,0,0,0,1
1122,4.2,42.9772,12.3817,33.2334,13.2,0,0,0,0,0,0,0,1
1123,4.2,67,22.0848,25.2423,13.5,0,0,0,0,0,0,0,1
1124,4.2,85,29.702,37.6904,14.2,0,0,0,0,0,0,0,1
1125,4.2,84.816,31.9644,46.784,14.5,0,0,0,0,0,0,0,1
1126,4.2,85,28.3827,38.5119,14.2,0,0,0,0,0,0,0,1
1127,4.2,59.1532,20.3804,43.9951,14,0,0,0,0,0,0,0,1
1128,4.2,55.7561,2.79004,50.2391,12,0,0,0,0,0,0,0,1
1129,4.2,37.362,14.0505,73.5671,13.5890593,0,0,0,0,0,0,0,1
1130,4.2,85,33.1957,53.1708,13.5890593,0,0,0,0,0,0,0,1
1131,4.2,83.7856,26.6301,33.6352,14.3,0,0,0,0,0,0,0,1
1132,4.2,35.9674,0.221013,44.817,13.5890593,0,0,0,0,0,0,0,1
1133,4.2,84.1555,38.0838,40.3537,14.5,0,0,0,0,0,0,0,1
1134,4.2,43.2649,25.5284,82.4377,9.5,0,0,0,0,0,0,0,1
1135,4.2,59.526,3.41573,49.4396,12.5,0,0,0,0,0,0,0,1
1136,4.2,35.3516,31.4135,80.9914,13.5890593,0,0,0,0,0,0,0,1
1137,4.2,85,32.6082,49.577,13.8,0,0,0,0,0,0,0,1
1138,4.2,52.1178,41.56083119,57.0084,13.5890593,0,0,0,0,0,0,0,1
1139,4.2,53.5,3.0983,53.0415,13.5,0,0,0,0,0,0,0,1
1140,4.2,43.1408,11.1119,42.3414,13.5890593,0,0,0,0,0,0,0,1
1141,4.2,66.8257,41.56083119,54.6759,12,0,0,0,0,0,0,0,1
1142,4.2,67.3529,7.59,42.6476,13.5890593,0,0,0,0,0,0,0,1
1143,4.2,42.5308,32.2902,80.8715,13.5890593,0,0,0,0,0,0,0,1
1144,4.2,56.303,15.2713,53.4984,13.5,0,0,0,0,0,0,0,1
1145,4.2,39.9044,0.196643,70.6124,13.5890593,0,0,0,0,0,0,0,1
1146,4.2,41.8218,41.56083119,59.0605,13,0,0,0,0,0,0,0,1
1147,4.2,42.9379,22.6479,85,9.5,0,0,0,0,0,0,0,1
1148,4.2,85,28.1657,56.135,14.1,0,0,0,0,0,0,0,1
1149,4.2,42.5,5.84158,39.1634,13.5890593,0,0,0,0,0,0,0,1
1150,4.2,32.7081,1.5,77.7993,13,0,0,0,0,0,0,0,1
1151,4.2,19.7844,41.56083119,68.0305,12.5,0,0,0,0,0,0,0,1
1152,4.2,67.4483,25.9181,31.0101,13.5890593,0,0,0,0,0,0,0,1
1153,4.1,52.694,11.8187,32.357,13.5,0,0,0,0,0,0,0,1
1154,4.1,23.7434,0.80191,67.4428,12.5,0,0,0,0,0,0,0,1
1155,4.1,32.9429,2.49262,77.4282,13,1,1,0,0,0,0,0,1
1156,4.1,65.9444,27.5737,33.4222,11.7,0,0,0,0,0,0,0,1
1157,4.1,48.8701,10.1428,30.5333,13,0,0,0,0,0,0,0,1
1158,4.1,82.7293,37.8,43.3854,14,0,0,0,0,0,0,0,1
1159,4.1,31.9106,2.26443,77.4301,13.5,0,0,0,0,0,0,0,1
1160,4.1,23.5708,2.8515,66.1186,13,0,0,0,0,0,0,0,1
1161,4.1,62.4934,2.32692,51.7988,13,0,0,0,0,0,0,0,1
1162,4.1,53.3726,15.5811,37.0745,13.5,0,0,0,0,0,0,0,1
1163,4.1,61.0709,26.959,50.8035,13.5890593,0,0,0,0,0,0,0,1
1164,4.1,81.4153,31.307,50.7666,13.5890593,0,0,0,0,0,0,0,1
1165,4.1,31.9408,1.7275,78.4065,13.5,0,0,0,0,0,0,0,1
1166,4.1,30.4133,1.64307,78.7389,13,0,0,0,0,0,0,0,1
1167,4.1,42.0274,25.186,64.1581,12,1,1,0,0,0,0,0,1
1168,4.1,32.1335,2.86588,58.1996,13,0,0,0,0,0,0,0,1
1169,4.1,85,23.04,43.1266,13.5,0,0,0,0,0,0,0,1
1170,4.1,63.1102,42.4868,51.7551,13,0,0,0,0,0,0,0,1
1171,4.1,60.2374,21.1958,52.6892,13.5,0,0,0,0,0,0,0,1
1172,4.1,84.8871,28.2062,37.0855,14.5,0,0,0,0,0,0,0,1
1173,4.1,20.8827,0.115282,68.069,14,0,0,0,0,0,0,0,1
1174,4.1,22.5174,2.27238,67.7746,12.5,0,0,0,0,0,0,0,1
1175,4.1,63.7755,17.5541,53.8452,14.5,0,0,0,0,0,0,0,1
1176,4.1,19.5415,2.07097,69.1332,13.5,0,0,0,0,0,0,0,1
1177,4.1,18.198,41.56083119,67.4482,13,0,0,0,0,0,0,0,1
1178,4.1,23.2812,3.74656,66.5738,13,0,0,0,0,0,0,0,1
1179,4.1,44.1369,3.50876,69.258,14.2,0,0,0,0,0,0,0,1
1180,4.1,20.5188,0.122425,68.9347,13,0,0,0,0,0,0,0,1
1181,4.1,42.4945,0.507358,40.5121,13,1,1,0,0,0,0,0,1
1182,4.1,41.8237,1.63372,66.5728,13.5,0,0,0,0,0,0,0,1
1183,4.1,84.2751,31.9661,52.4971,13.7,0,0,0,0,0,0,0,1
1184,4.1,42.0885,9.95796,42.8382,12.5,0,0,0,0,0,0,0,1
1185,4.1,39.1634,41.56083119,38.9394,13.5890593,0,0,0,0,0,0,0,1
1186,4.1,32.3084,0.223897,78.6334,13,0,0,0,0,0,0,0,1
1187,4.1,32.5036,1.83016,78.4784,13,1,1,0,0,0,0,0,1
1188,4.1,23.5485,4.32332,67.76,13,0,0,0,0,0,0,0,1
1189,4.1,22.7762,0.40958,67.7482,13.5,0,0,0,0,0,0,0,1
1190,4.1,84.2751,31.9661,52.4971,13.7,0,0,0,0,0,0,0,1
1191,4.1,61.9722,22.5086,50.7503,13,0,0,0,0,0,0,0,1
1192,4.1,53.0346,23.0611,15.2066,13,0,0,0,0,0,0,0,1
1193,4.1,33.7956,7.60887,74.4839,13,0,0,0,0,0,0,0,1
1194,4.1,41.5272,2.05618,68.8249,13.5,0,0,0,0,0,0,0,1
1195,4.1,64.5669,14.7026,55.1937,13.5,0,0,0,0,0,0,0,1
1196,4.1,21.3068,2.15127,68.3234,14,0,0,0,0,0,0,0,1
1197,4.1,80.9711,22.4989,38.6448,14,0,0,0,0,0,0,0,1
1198,4.1,57.7682,24.4626,50.9631,13,0,0,0,0,0,0,0,1
1199,4.1,43.1967,1.95908,66.9681,13.5890593,0,0,0,0,0,0,0,1
1200,4.1,23.5055,6.68055,67.0291,13.5,0,0,0,0,0,0,0,1
1201,4.1,61.8931,16.1706,54.9472,13.7,1,1,0,0,0,0,0,1
1202,4.1,32.0013,0.675587,67.4268,13.3,0,0,0,0,0,0,0,1
1203,4.1,45.6489,21.4683,66.4351,13.5,0,0,0,0,0,0,0,1
1204,4.1,22.671,1.54163,68.3987,14,0,0,0,0,0,0,0,1
1205,4.1,41.4345,41.56083119,68.8287,13,0,0,0,0,0,0,0,1
1206,4.1,42.2696,0.67453,68.7,13.8,0,0,0,0,0,0,0,1
1207,4.1,52.6676,21.7581,26.3518,14,0,0,0,0,0,0,0,1
1208,4.1,64.9848,8.36746,45.5443,13.5890593,0,0,0,0,0,0,0,1
1209,4.1,44.1369,3.50876,69.258,14.2,0,0,0,0,0,0,0,1
1210,4.1,84.8267,34.7455,48.6613,14.5,0,0,0,0,0,0,0,1
1211,4.1,38.1605,22.7407,69.2016,12.5,0,0,0,0,0,0,0,1
1212,4.1,44.2355,11.9949,42.5832,13,0,0,0,0,0,0,0,1
1213,4.1,20.6329,41.56083119,68.2946,13.5890593,0,0,0,0,0,0,0,1
1214,4.1,41.3474,1.28339,69.6559,12,0,0,0,0,0,0,0,1
1215,4.1,85,26.843,38.5697,14.1,0,0,0,0,0,0,0,1
1216,4.1,85,37.2249,47.9963,14.5,0,0,0,0,0,0,0,1
1217,4.1,59.3621,5.26368,35.2572,13.5890593,0,0,0,0,0,0,0,1
1218,4.1,47.9346,10.9919,80.2366,12,0,0,0,0,0,0,0,1
1219,4.1,82.7115,36.679,46.3062,14.8,0,0,0,0,0,0,0,1
1220,4.1,47.9346,10.9919,80.2366,12,0,0,0,0,0,0,0,1
1221,4.1,38.7253,3.67345,84.6676,11,0,0,0,0,0,0,0,1
1222,4.1,59.7756,21.2248,52.4576,13,0,0,0,0,0,0,0,1
1223,4.1,40.6208,5.00589,37.7824,13.5890593,0,0,0,0,0,0,0,1
1224,4.1,84.6817,37.1824,46.5232,14.1,0,0,0,0,0,0,0,1
1225,4.1,20.0096,41.56083119,69.2414,12.5,0,0,0,0,0,0,0,1
1226,4.1,83.0421,27.944,56.6052,13.5,0,0,0,0,0,0,0,1
1227,4.1,32.5738,1.66579,78.2907,13.5,0,0,0,0,0,0,0,1
1228,4.1,49.2245,3.16001,67.0347,14.1,0,0,0,0,0,0,0,1
1229,4.1,43.9041,2.33555,67.7748,13.5890593,0,0,0,0,0,0,0,1
1230,4.1,51.8807,4.71584,57.7975,14,0,0,0,0,0,0,0,1
1231,4.1,32.7564,2.14141,79.1348,13,0,0,0,0,0,0,0,1
1232,4.1,20.6252,41.56083119,69.7918,14.5,0,0,0,0,0,0,0,1
1233,4.1,35.3792,5.66874,74.3983,13,0,0,0,0,0,0,0,1
1234,4.1,20.5972,4.78631,68.0126,13,0,0,0,0,0,0,0,1
1235,4.1,41.9193,0.717228,41.6025,13,1,1,0,0,0,0,0,1
1236,4.1,20.7573,23.1461,51.6386,14.2,0,0,0,0,0,0,0,1
1237,4.1,76.8466,10.1742,54.7208,13.5890593,0,0,0,0,0,0,0,1
1238,4.1,59.3746,6.27193,32.964,13.5890593,0,0,0,0,0,0,0,1
1239,4.1,82.9934,33.2787,48.9088,13.9,0,0,0,0,0,0,0,1
1240,4.1,82.5154,32.7505,47.5342,13.5,0,0,0,0,0,0,0,1
1241,4.1,62.7499,15.956,59.503,13,0,0,0,0,0,0,0,1
1242,4.1,26.4322,1.59416,83.3687,13.5890593,0,0,0,0,0,0,0,1
1243,4.1,64.6779,18.1092,54.8707,13.5890593,0,0,0,0,0,0,0,1
1244,4.1,54.8051,3.23584,38.0497,14,0,0,0,0,0,0,0,1
1245,4.1,39.133,4.3045,66.7872,13.5,0,0,0,0,0,0,0,1
1246,4.1,45.8722,13.703,37.5023,13.5890593,0,0,0,0,0,0,0,1
1247,4.1,85,25.9945,41.16,14,0,0,0,0,0,0,0,1
1248,4.1,33.2409,7.1116,73.3958,13,0,0,0,0,0,0,0,1
1249,4.1,82.2843,20.1057,38.8676,14.5,0,0,0,0,0,0,0,1
1250,4.1,54.4842,32.5167,14.9466,14.1,0,0,0,0,0,0,0,1
1251,4.1,41.8404,10.5625,42.4317,12.5,0,0,0,0,0,0,0,1
1252,4.1,43.8874,4.8865,66.6801,13.5,0,0,0,0,0,0,0,1
1253,4.1,45.8722,13.703,37.5023,13.5,0,0,0,0,0,0,0,1
1254,4.1,84.9374,38.8318,44.9725,14.9,0,0,0,0,0,0,0,1
1255,4.1,39.6434,25.5053,85,8.5,0,0,0,0,0,0,0,1
1256,4.1,28.9592,1.94522,67.758,13.5890593,0,0,0,0,0,0,0,1
1257,4.1,21.8293,21.175,57.3775,13,0,0,0,0,0,0,0,1
1258,4.1,85,25.6275,34.5341,14.5,0,0,0,0,0,0,0,1
1259,4.1,30.1353,0.539442,77.0614,13.5,0,0,0,0,0,0,0,1
1260,4.1,41.3215,13.2265,85,13.5890593,0,0,0,0,0,0,0,1
1261,4.1,38.9518,41.56083119,65.6759,13.5890593,0,0,0,0,0,0,0,1
1262,4.1,83.5424,32.4773,52.0394,13.5890593,0,0,0,0,0,0,0,1
1263,4.1,42.5,41.56083119,68.6056,12.4,0,0,0,0,0,0,0,1
1264,4.1,30.0865,0.578485,77.4385,12.5,0,0,0,0,0,0,0,1
1265,4.1,22.0814,3.4393,76.4433,13.5890593,0,0,0,0,0,0,0,1
1266,4.1,44.2982,13.8443,41.717,13.5890593,0,0,0,0,0,0,0,1
1267,4.1,57.8462,25.272,63.925,13.5890593,0,0,0,0,0,0,0,1
1268,4.1,54.0712,14.0826,50.9034,13.5,0,0,0,0,0,0,0,1
1269,4.1,30.7727,41.56083119,78.7521,12.5,0,0,0,0,0,0,0,1
1270,4.1,34.5623,4.2526,73.1519,13.5,1,1,0,0,0,0,0,1
1271,4.1,42.9607,41.56083119,69.2862,14.1,0,0,0,0,0,0,0,1
1272,4.1,46.8023,9.40833,42.9295,13.5,0,0,0,0,0,0,0,1
1273,4.1,30.4133,1.64307,78.7389,13,0,0,0,0,0,0,0,1
1274,4.1,73.6081,21.7401,55.3989,13.2,0,0,0,0,0,0,0,1
1275,4.1,82.2843,20.1057,38.8676,14.5,0,0,0,0,0,0,0,1
1276,4.1,39.6603,41.56083119,46.7215,13.5890593,0,0,0,0,0,0,0,1
1277,4.1,47.7309,3.45656,60.5053,13.8,0,0,0,0,0,0,0,1
1278,4.1,60.2077,6.04645,41.7329,13,0,0,0,0,0,0,0,1
1279,4.1,38.749,4.12525,85,12.5,0,0,0,0,0,0,0,1
1280,4.1,55.397,8.16877,56.7552,14,0,0,0,0,0,0,0,1
1281,4.1,6.67773,4.40622,80.3361,12,0,0,0,0,0,0,0,1
1282,4.1,33.277,2.92884,76.4674,13.6,0,0,0,0,0,0,0,1
1283,4.1,65.438,6.52509,31.4156,13.5890593,0,0,0,0,0,0,0,1
1284,4.1,85,24.4116,46.279,13.5890593,0,0,0,0,0,0,0,1
1285,4.1,41.8754,8.43163,68.2482,13.4,0,0,0,0,0,0,0,1
1286,4.1,32.5056,41.56083119,79.9803,12.5,0,0,0,0,0,0,0,1
1287,4.1,43.8637,27.4194,85,13.5890593,0,0,0,0,0,0,0,1
1288,4.1,55.8886,9.62356,54.086,13.5890593,0,0,0,0,0,0,0,1
1289,4.1,41.6479,2.39344,37.9537,14,0,0,0,0,0,0,0,1
1290,4.1,43.1795,0.922543,67.6422,13.5890593,0,0,0,0,0,0,0,1
1291,4.1,32.0753,1.78675,77.8077,13.5890593,0,0,0,0,0,0,0,1
1292,4.1,20.4813,41.56083119,69.2708,13.5,0,0,0,0,0,0,0,1
1293,4.1,23.7017,41.56083119,66.7128,13.5890593,0,0,0,0,0,0,0,1
1294,4.1,43.9263,41.56083119,69.0893,13.6,0,0,0,0,0,0,0,1
1295,4.1,38.0831,30.9084,83.3052,13.5890593,0,0,0,0,0,0,0,1
1296,4.1,23.5718,37.4907,54.1297,13.5890593,0,0,0,0,0,0,0,1
1297,4.1,42.2852,41.56083119,41.545,12,0,0,0,0,0,0,0,1
1298,4.1,42.8947,41.56083119,62.0053,13.5890593,0,0,0,0,0,0,0,1
1299,4.1,64.8151,13.0078,43.341,13.5890593,0,0,0,0,0,0,0,1
1300,4.1,83.4587,31.451,46.4526,14.2,0,0,0,0,0,0,0,1
1301,4.1,19.9735,4.58096,85,12.5,0,0,0,0,0,0,0,1
1302,4.1,46.3315,6.01857,66.2773,15.3,0,0,0,0,0,0,0,1
1303,4.1,85,22.5559,43.4635,13.2,0,0,0,0,0,0,0,1
1304,4.1,53.5,3.0983,53.0415,13.6,0,0,0,0,0,0,0,1
1305,4.1,66.2709,14.2721,61.3674,14.5,0,0,0,0,0,0,0,1
1306,4.1,46.2951,5.22824,45.862,13.5890593,0,0,0,0,0,0,0,1
1307,4.1,32.368,41.56083119,69.3873,13.5890593,0,0,0,0,0,0,0,1
1308,4.1,41.3144,7.41237,25.4072,13.5890593,0,0,0,0,0,0,0,1
1309,4.1,66.3909,32.5875,21.694,13.5,0,0,0,0,0,0,0,1
1310,4.1,20.5972,4.78631,68.0126,13.5890593,0,0,0,0,0,0,0,1
1311,4.1,65.9444,27.5737,33.4222,12,0,0,0,0,0,0,0,1
